Devices
1000
,,FP1_4719 - Force,,,FP1_4719 - Moment,,,FP1_4719 - CoP,,,FP1_4719 - Raw,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V
367,0,0,0,0,0,0,0,231.775,254,0,0.0241089,0.022583,0.0152588,0.0311279,0.00396729,0.0134277
367,1,0,0,0,0,0,0,231.775,254,0,0.0256348,0.0140381,0.0140381,0.027771,0.00274658,0.00732422
367,2,0,0,0,0,0,0,231.775,254,0,0.0146484,0.0149536,0.0152588,0.0299072,0.00701904,0.0177002
367,3,0,0,0,0,0,0,231.775,254,0,0.022583,0.0234985,0.0146484,0.0314331,0.00305176,0.00732422
368,0,0,0,0,0,0,0,231.775,254,0,0.0247192,0.0149536,0.0149536,0.0311279,0.00518799,0.010376
368,1,0,0,0,0,0,0,231.775,254,0,0.0149536,0.0140381,0.0161743,0.0299072,0.00427246,0.0183105
368,2,0,0,0,0,0,0,231.775,254,0,0.0234985,0.0247192,0.0146484,0.0299072,0.00488281,0.00427246
368,3,0,0,0,0,0,0,231.775,254,0,0.0244141,0.0149536,0.0146484,0.0311279,0.00518799,0.0137329
369,0,0,0,0,0,0,0,231.775,254,0,0.0158691,0.0140381,0.0164795,0.0286865,0.00732422,0.0137329
369,1,0,0,0,0,0,0,231.775,254,0,0.0241089,0.0228882,0.0149536,0.0302124,0.00549316,0.00579834
369,2,0,0,0,0,0,0,231.775,254,0,0.0241089,0.0149536,0.015564,0.027771,0.00579834,0.0177002
369,3,0,0,0,0,0,0,231.775,254,0,0.0158691,0.0140381,0.0143433,0.0302124,0.00579834,0.00793457
370,0,0,0,0,0,0,0,231.775,254,0,0.0241089,0.0204468,0.015564,0.0317383,0.00518799,0.0115967
370,1,0,0,0,0,0,0,231.775,254,0,0.0244141,0.0143433,0.0152588,0.0296021,0.00671387,0.0170898
370,2,0,0,0,0,0,0,231.775,254,0,0.0167847,0.0152588,0.0158691,0.0283813,0.00671387,0.00610352
370,3,0,0,0,0,0,0,231.775,254,0,0.0250244,0.0213623,0.0149536,0.0311279,0.00579834,0.015564
371,0,0,0,0,0,0,0,231.775,254,0,0.0231934,0.015564,0.0146484,0.0289917,0.00488281,0.0152588
371,1,0,0,0,0,0,0,231.775,254,0,0.0164795,0.0140381,0.0140381,0.0296021,0.00732422,0.00610352
371,2,0,0,0,0,0,0,231.775,254,0,0.0250244,0.020752,0.0149536,0.0296021,0.00457764,0.0189209
371,3,0,0,0,0,0,0,231.775,254,0,0.0238037,0.0149536,0.0152588,0.0292969,0.00518799,0.0106812
372,0,0,0,0,0,0,0,231.775,254,0,0.0152588,0.0146484,0.0140381,0.0286865,0.00518799,0.00915527
372,1,0,0,0,0,0,0,231.775,254,0,0.0244141,0.0177002,0.0167847,0.0299072,0.00518799,0.0167847
372,2,0,0,0,0,0,0,231.775,254,0,0.0244141,0.0180054,0.0143433,0.0280762,0.00610352,0.00671387
372,3,0,0,0,0,0,0,231.775,254,0,0.017395,0.0143433,0.0146484,0.0311279,0.00579834,0.0152588
373,0,0,0,0,0,0,0,231.775,254,0,0.0244141,0.0195312,0.0134277,0.0308228,0.00305176,0.015564
373,1,0,0,0,0,0,0,231.775,254,0,0.022583,0.0161743,0.0161743,0.0299072,0.00488281,0.00701904
373,2,0,0,0,0,0,0,231.775,254,0,0.0167847,0.0149536,0.0149536,0.0292969,0.00457764,0.0170898
373,3,0,0,0,0,0,0,231.775,254,0,0.0234985,0.0198364,0.0149536,0.0305176,0.00549316,0.0100708
374,0,0,0,0,0,0,0,231.775,254,0,0.0234985,0.0167847,0.0158691,0.0302124,0.00488281,0.0106812
374,1,0,0,0,0,0,0,231.775,254,0,0.0177002,0.0158691,0.0146484,0.0305176,0.00640869,0.0167847
374,2,0,0,0,0,0,0,231.775,254,0,0.0268555,0.0219727,0.0161743,0.0296021,0.00396729,0.00579834
374,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0164795,0.0137329,0.0302124,0.00488281,0.0143433
375,0,0,0,0,0,0,0,231.775,254,0,0.0189209,0.0161743,0.0152588,0.027771,0.00671387,0.0143433
375,1,0,0,0,0,0,0,231.775,254,0,0.0259399,0.0201416,0.015564,0.0308228,0.00640869,0.00549316
375,2,0,0,0,0,0,0,231.775,254,0,0.020752,0.0180054,0.015564,0.027771,0.00457764,0.017395
375,3,0,0,0,0,0,0,231.775,254,0,0.017395,0.0152588,0.0152588,0.0308228,0.00579834,0.0088501
376,0,0,0,0,0,0,0,231.775,254,0,0.0253296,0.0201416,0.015564,0.0289917,0.00335693,0.0106812
376,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0192261,0.0161743,0.0311279,0.00579834,0.0170898
376,2,0,0,0,0,0,0,231.775,254,0,0.0180054,0.0167847,0.0143433,0.0289917,0.00488281,0.00671387
376,3,0,0,0,0,0,0,231.775,254,0,0.0247192,0.0204468,0.015564,0.0299072,0.00488281,0.0128174
377,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0167847,0.0146484,0.0308228,0.00518799,0.0134277
377,1,0,0,0,0,0,0,231.775,254,0,0.0195312,0.017395,0.0152588,0.0305176,0.00518799,0.00701904
377,2,0,0,0,0,0,0,231.775,254,0,0.0231934,0.0170898,0.015564,0.0302124,0.00457764,0.0164795
377,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0164795,0.0143433,0.0274658,0.00518799,0.010376
378,0,0,0,0,0,0,0,231.775,254,0,0.0195312,0.017395,0.0152588,0.0305176,0.00366211,0.0100708
378,1,0,0,0,0,0,0,231.775,254,0,0.0250244,0.0198364,0.0149536,0.0305176,0.00518799,0.017395
378,2,0,0,0,0,0,0,231.775,254,0,0.0183105,0.0167847,0.0149536,0.0302124,0.00518799,0.00732422
378,3,0,0,0,0,0,0,231.775,254,0,0.0180054,0.00976562,0.015564,0.0283813,0.00396729,0.0131226
379,0,0,0,0,0,0,0,231.775,254,0,0.0268555,0.0311279,0.0164795,0.032959,0.00457764,0.0134277
379,1,0,0,0,0,0,0,231.775,254,0,0.0180054,0.0164795,0.0137329,0.0311279,0.00488281,0.0088501
379,2,0,0,0,0,0,0,231.775,254,0,0.0180054,0.00701904,0.0161743,0.0286865,0.00701904,0.0164795
379,3,0,0,0,0,0,0,231.775,254,0,0.0274658,0.0317383,0.0161743,0.0326538,0.00518799,0.012207
380,0,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0119019,0.0149536,0.0274658,0.00640869,0.012207
380,1,0,0,0,0,0,0,231.775,254,0,0.0167847,0.012207,0.0164795,0.0305176,0.00640869,0.015564
380,2,0,0,0,0,0,0,231.775,254,0,0.027771,0.0299072,0.0119019,0.0317383,0.00335693,0.0106812
380,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0134277,0.0158691,0.0292969,0.00396729,0.0128174
381,0,0,0,0,0,0,0,231.775,254,0,0.0161743,0.0106812,0.0161743,0.0299072,0.00579834,0.0137329
381,1,0,0,0,0,0,0,231.775,254,0,0.0280762,0.0271606,0.015564,0.0305176,0.00457764,0.0088501
381,2,0,0,0,0,0,0,231.775,254,0,0.0198364,0.0125122,0.0146484,0.0280762,0.00518799,0.0146484
381,3,0,0,0,0,0,0,231.775,254,0,0.017395,0.0106812,0.0146484,0.0289917,0.00427246,0.0115967
382,0,0,0,0,0,0,0,231.775,254,0,0.0268555,0.0274658,0.0143433,0.0314331,0.00427246,0.010376
382,1,0,0,0,0,0,0,231.775,254,0,0.0189209,0.0134277,0.0149536,0.0299072,0.00518799,0.0146484
382,2,0,0,0,0,0,0,231.775,254,0,0.0186157,0.0106812,0.0152588,0.0283813,0.00640869,0.00732422
382,3,0,0,0,0,0,0,231.775,254,0,0.0262451,0.0247192,0.0137329,0.0317383,0.00457764,0.0125122
383,0,0,0,0,0,0,0,231.775,254,0,0.0177002,0.0161743,0.0149536,0.0296021,0.00671387,0.0131226
383,1,0,0,0,0,0,0,231.775,254,0,0.0180054,0.0109863,0.0158691,0.0302124,0.00610352,0.00976562
383,2,0,0,0,0,0,0,231.775,254,0,0.0259399,0.0238037,0.0152588,0.0302124,0.00610352,0.0149536
383,3,0,0,0,0,0,0,231.775,254,0,0.0192261,0.015564,0.0152588,0.0302124,0.00518799,0.012207
384,0,0,0,0,0,0,0,231.775,254,0,0.0180054,0.0119019,0.0143433,0.0280762,0.00549316,0.010376
384,1,0,0,0,0,0,0,231.775,254,0,0.0256348,0.0247192,0.0158691,0.0308228,0.00366211,0.0164795
384,2,0,0,0,0,0,0,231.775,254,0,0.0183105,0.017395,0.0149536,0.0280762,0.00549316,0.0106812
384,3,0,0,0,0,0,0,231.775,254,0,0.0177002,0.010376,0.0170898,0.027771,0.00610352,0.0115967
385,0,0,0,0,0,0,0,231.775,254,0,0.0262451,0.0228882,0.0146484,0.0314331,0.00427246,0.0152588
385,1,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0195312,0.0146484,0.0289917,0.00396729,0.00976562
385,2,0,0,0,0,0,0,231.775,254,0,0.0180054,0.0112915,0.0140381,0.0283813,0.00549316,0.0146484
385,3,0,0,0,0,0,0,231.775,254,0,0.0256348,0.0228882,0.0152588,0.0296021,0.00488281,0.0109863
386,0,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0195312,0.0161743,0.0308228,0.00457764,0.010376
386,1,0,0,0,0,0,0,231.775,254,0,0.0186157,0.0109863,0.0149536,0.0274658,0.00488281,0.0143433
386,2,0,0,0,0,0,0,231.775,254,0,0.0250244,0.0228882,0.0146484,0.0302124,0.00305176,0.010376
386,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0195312,0.0152588,0.0311279,0.00457764,0.0119019
387,0,0,0,0,0,0,0,231.775,254,0,0.0195312,0.0112915,0.015564,0.0296021,0.00579834,0.0137329
387,1,0,0,0,0,0,0,231.775,254,0,0.0231934,0.0222778,0.0149536,0.0311279,0.00549316,0.00976562
387,2,0,0,0,0,0,0,231.775,254,0,0.0192261,0.0189209,0.0167847,0.0296021,0.00579834,0.0140381
387,3,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0131226,0.0161743,0.0274658,0.00457764,0.0112915
388,0,0,0,0,0,0,0,231.775,254,0,0.0238037,0.022583,0.0152588,0.0302124,0.00488281,0.010376
388,1,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0204468,0.0143433,0.0292969,0.00549316,0.0134277
388,2,0,0,0,0,0,0,231.775,254,0,0.0195312,0.0137329,0.0146484,0.0280762,0.00610352,0.00976562
388,3,0,0,0,0,0,0,231.775,254,0,0.0238037,0.0210571,0.0152588,0.0317383,0.00518799,0.0115967
389,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0198364,0.0140381,0.0302124,0.00457764,0.0125122
389,1,0,0,0,0,0,0,231.775,254,0,0.0204468,0.012207,0.0149536,0.0289917,0.00610352,0.0088501
389,2,0,0,0,0,0,0,231.775,254,0,0.0241089,0.0210571,0.0152588,0.0296021,0.00518799,0.0128174
389,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.020752,0.0161743,0.0280762,0.00610352,0.012207
390,0,0,0,0,0,0,0,231.775,254,0,0.0198364,0.012207,0.0177002,0.0283813,0.00457764,0.00915527
390,1,0,0,0,0,0,0,231.775,254,0,0.0244141,0.0213623,0.0158691,0.0308228,0.00427246,0.0140381
390,2,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0210571,0.0164795,0.0305176,0.00335693,0.0088501
390,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0131226,0.0143433,0.0286865,0.00640869,0.0109863
391,0,0,0,0,0,0,0,231.775,254,0,0.0238037,0.0201416,0.0152588,0.0299072,0.00427246,0.0146484
391,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0201416,0.0140381,0.0305176,0.00488281,0.0088501
391,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0115967,0.0146484,0.0283813,0.00335693,0.0128174
391,3,0,0,0,0,0,0,231.775,254,0,0.022583,0.0201416,0.0161743,0.0305176,0.00396729,0.0131226
392,0,0,0,0,0,0,0,231.775,254,0,0.0195312,0.0210571,0.0164795,0.0308228,0.00488281,0.0106812
392,1,0,0,0,0,0,0,231.775,254,0,0.0201416,0.015564,0.0143433,0.0289917,0.00549316,0.0137329
392,2,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0195312,0.015564,0.0326538,0.00610352,0.0109863
392,3,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0195312,0.0161743,0.0296021,0.00488281,0.0100708
393,0,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0131226,0.0152588,0.0283813,0.00549316,0.0128174
393,1,0,0,0,0,0,0,231.775,254,0,0.0234985,0.0192261,0.0137329,0.0299072,0.00366211,0.0100708
393,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0192261,0.0146484,0.0299072,0.00427246,0.0131226
393,3,0,0,0,0,0,0,231.775,254,0,0.0192261,0.0125122,0.0161743,0.0280762,0.00488281,0.0119019
394,0,0,0,0,0,0,0,231.775,254,0,0.022583,0.0180054,0.0167847,0.0305176,0.00427246,0.00946045
394,1,0,0,0,0,0,0,231.775,254,0,0.0189209,0.0195312,0.0149536,0.0292969,0.00518799,0.0140381
394,2,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0146484,0.0158691,0.0283813,0.00701904,0.012207
394,3,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0186157,0.0146484,0.0296021,0.00457764,0.0125122
395,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.020752,0.0143433,0.0305176,0.00640869,0.0131226
395,1,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0143433,0.0149536,0.0289917,0.00457764,0.0100708
395,2,0,0,0,0,0,0,231.775,254,0,0.0198364,0.020752,0.0140381,0.0296021,0.00488281,0.0140381
395,3,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0198364,0.0149536,0.0296021,0.00427246,0.0112915
396,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0146484,0.0158691,0.0286865,0.00549316,0.00946045
396,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0189209,0.0158691,0.0317383,0.00671387,0.015564
396,2,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0186157,0.0152588,0.0289917,0.00457764,0.0112915
396,3,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0140381,0.015564,0.0289917,0.00579834,0.010376
397,0,0,0,0,0,0,0,231.775,254,0,0.0228882,0.0192261,0.0161743,0.0296021,0.00610352,0.0149536
397,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0210571,0.0158691,0.0302124,0.00518799,0.00946045
397,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0134277,0.0152588,0.0292969,0.00518799,0.0125122
397,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0195312,0.0164795,0.0296021,0.00488281,0.0109863
398,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0177002,0.0152588,0.0314331,0.00549316,0.0088501
398,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0152588,0.0134277,0.0292969,0.00671387,0.012207
398,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0186157,0.0149536,0.0302124,0.00579834,0.0112915
398,3,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0192261,0.0152588,0.0311279,0.00396729,0.0115967
399,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0152588,0.0167847,0.0299072,0.00640869,0.0137329
399,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.017395,0.0161743,0.0292969,0.00396729,0.0100708
399,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0189209,0.0146484,0.0289917,0.00427246,0.0146484
399,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0149536,0.0158691,0.0292969,0.00549316,0.0131226
400,0,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0183105,0.0161743,0.0302124,0.00427246,0.00915527
400,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0183105,0.0158691,0.0289917,0.00549316,0.0140381
400,2,0,0,0,0,0,0,231.775,254,0,0.0198364,0.0158691,0.0146484,0.0292969,0.00549316,0.0109863
400,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0189209,0.0152588,0.0299072,0.00488281,0.012207
401,0,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0210571,0.0152588,0.0299072,0.00518799,0.0134277
401,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.015564,0.0149536,0.0299072,0.00457764,0.0115967
401,2,0,0,0,0,0,0,231.775,254,0,0.022583,0.0183105,0.015564,0.0299072,0.00579834,0.0128174
401,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0189209,0.0146484,0.0286865,0.00396729,0.0134277
402,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0164795,0.0149536,0.0296021,0.00518799,0.0109863
402,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0186157,0.0152588,0.0283813,0.00610352,0.0134277
402,2,0,0,0,0,0,0,231.775,254,0,0.022583,0.0201416,0.015564,0.0305176,0.00640869,0.012207
402,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0161743,0.0146484,0.0274658,0.00488281,0.0115967
403,0,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0189209,0.0158691,0.0296021,0.00488281,0.0140381
403,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0204468,0.0146484,0.0302124,0.00610352,0.0115967
403,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0161743,0.015564,0.0286865,0.00518799,0.0119019
403,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0180054,0.0146484,0.0289917,0.00488281,0.012207
404,0,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0198364,0.0161743,0.0289917,0.00488281,0.010376
404,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0152588,0.0149536,0.0302124,0.00305176,0.0115967
404,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0177002,0.0152588,0.0308228,0.00488281,0.0119019
404,3,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0201416,0.015564,0.0296021,0.00427246,0.0119019
405,0,0,0,0,0,0,0,231.775,254,0,0.020752,0.0183105,0.015564,0.0292969,0.00549316,0.0152588
405,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0186157,0.0152588,0.0299072,0.00457764,0.0115967
405,2,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0204468,0.0146484,0.0292969,0.00366211,0.0106812
405,3,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0158691,0.0161743,0.0305176,0.00640869,0.012207
406,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0189209,0.0143433,0.0292969,0.00549316,0.0115967
406,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0198364,0.0161743,0.0296021,0.00396729,0.0109863
406,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0180054,0.0158691,0.0296021,0.00549316,0.0109863
406,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0170898,0.0164795,0.0296021,0.00366211,0.0125122
407,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0195312,0.015564,0.0292969,0.00518799,0.0137329
407,1,0,0,0,0,0,0,231.775,254,0,0.022583,0.0170898,0.0161743,0.0299072,0.00396729,0.010376
407,2,0,0,0,0,0,0,231.775,254,0,0.020752,0.0167847,0.0177002,0.0274658,0.00457764,0.0109863
407,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.020752,0.0146484,0.0302124,0.00427246,0.0131226
408,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0164795,0.0161743,0.0296021,0.00579834,0.0100708
408,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.017395,0.0158691,0.0296021,0.00549316,0.0146484
408,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0192261,0.015564,0.0296021,0.00427246,0.012207
408,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0180054,0.0164795,0.0286865,0.00488281,0.00976562
409,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0186157,0.015564,0.0314331,0.00518799,0.0128174
409,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0201416,0.0143433,0.0289917,0.00518799,0.0119019
409,2,0,0,0,0,0,0,231.775,254,0,0.022583,0.0161743,0.0143433,0.0299072,0.00549316,0.0128174
409,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0189209,0.0149536,0.0296021,0.00579834,0.0128174
410,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.020752,0.0167847,0.0299072,0.00457764,0.0112915
410,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0170898,0.0140381,0.0289917,0.00457764,0.0112915
410,2,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0177002,0.0146484,0.0296021,0.00549316,0.0109863
410,3,0,0,0,0,0,0,231.775,254,0,0.0231934,0.0183105,0.0158691,0.0292969,0.00549316,0.010376
411,0,0,0,0,0,0,0,231.775,254,0,0.020752,0.017395,0.0152588,0.0299072,0.00488281,0.0125122
411,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0183105,0.0161743,0.0289917,0.00518799,0.0100708
411,2,0,0,0,0,0,0,231.775,254,0,0.020752,0.0180054,0.0149536,0.0280762,0.00579834,0.0128174
411,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0180054,0.0161743,0.0292969,0.00488281,0.0125122
412,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0189209,0.0152588,0.0299072,0.00427246,0.0115967
412,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0183105,0.0149536,0.0296021,0.00366211,0.0131226
412,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0186157,0.0149536,0.0292969,0.00488281,0.0128174
412,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0177002,0.0161743,0.0302124,0.00640869,0.00976562
413,0,0,0,0,0,0,0,231.775,254,0,0.022583,0.0198364,0.0161743,0.0299072,0.00579834,0.0137329
413,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0177002,0.015564,0.0302124,0.00518799,0.0106812
413,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.017395,0.0149536,0.0299072,0.00549316,0.0119019
413,3,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0195312,0.0167847,0.0299072,0.00488281,0.0125122
414,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.017395,0.0167847,0.0302124,0.00579834,0.0109863
414,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0180054,0.0164795,0.0311279,0.00549316,0.0128174
414,2,0,0,0,0,0,0,231.775,254,0,0.0234985,0.0192261,0.0149536,0.0296021,0.00549316,0.012207
414,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.017395,0.015564,0.0296021,0.00396729,0.0106812
415,0,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0195312,0.0161743,0.0289917,0.00488281,0.0134277
415,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0186157,0.0158691,0.0283813,0.00396729,0.0106812
415,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.017395,0.0143433,0.0296021,0.00610352,0.0109863
415,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0177002,0.0158691,0.0296021,0.00396729,0.0143433
416,0,0,0,0,0,0,0,231.775,254,0,0.022583,0.0177002,0.0167847,0.0308228,0.00488281,0.00976562
416,1,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0161743,0.0152588,0.0299072,0.00518799,0.012207
416,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0164795,0.0158691,0.0314331,0.00549316,0.012207
416,3,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0177002,0.0146484,0.0292969,0.00457764,0.0112915
417,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0152588,0.0289917,0.00610352,0.0119019
417,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0164795,0.0149536,0.0292969,0.00549316,0.0100708
417,2,0,0,0,0,0,0,231.775,254,0,0.0234985,0.0192261,0.0152588,0.0308228,0.00549316,0.0131226
417,3,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0180054,0.015564,0.0311279,0.00488281,0.0128174
418,0,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0192261,0.0146484,0.0292969,0.00396729,0.0106812
418,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.017395,0.0158691,0.0283813,0.00518799,0.012207
418,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0183105,0.0167847,0.0289917,0.00579834,0.012207
418,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0177002,0.0158691,0.0296021,0.00579834,0.0115967
419,0,0,0,0,0,0,0,231.775,254,0,0.022583,0.0183105,0.0164795,0.0299072,0.00610352,0.0134277
419,1,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0167847,0.0161743,0.027771,0.00457764,0.0125122
419,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0195312,0.0146484,0.0314331,0.00518799,0.010376
419,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.017395,0.0149536,0.0296021,0.00701904,0.012207
420,0,0,0,0,0,0,0,231.775,254,0,0.0198364,0.0186157,0.0161743,0.0286865,0.00610352,0.0112915
420,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0170898,0.0146484,0.0292969,0.00549316,0.0128174
420,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0164795,0.0286865,0.00488281,0.0119019
420,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.017395,0.0158691,0.0296021,0.00671387,0.0125122
421,0,0,0,0,0,0,0,231.775,254,0,0.020752,0.0189209,0.015564,0.0302124,0.00488281,0.0115967
421,1,0,0,0,0,0,0,231.775,254,0,0.0228882,0.0180054,0.0149536,0.0289917,0.00396729,0.0112915
421,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0143433,0.0292969,0.00549316,0.0134277
421,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0180054,0.0146484,0.0311279,0.00579834,0.0137329
422,0,0,0,0,0,0,0,231.775,254,0,0.0231934,0.0195312,0.0149536,0.0296021,0.00427246,0.010376
422,1,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0183105,0.0149536,0.0305176,0.00427246,0.0128174
422,2,0,0,0,0,0,0,231.775,254,0,0.022583,0.017395,0.0143433,0.0296021,0.00518799,0.0119019
422,3,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0204468,0.0137329,0.0286865,0.00640869,0.0112915
423,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0161743,0.0292969,0.00640869,0.0149536
423,1,0,0,0,0,0,0,231.775,254,0,0.022583,0.017395,0.0146484,0.0305176,0.00518799,0.0125122
423,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0192261,0.0167847,0.0286865,0.00457764,0.0128174
423,3,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0186157,0.0152588,0.0299072,0.00518799,0.0128174
424,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0186157,0.0158691,0.0296021,0.00457764,0.0115967
424,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0183105,0.0146484,0.0311279,0.00518799,0.0125122
424,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0186157,0.0152588,0.0286865,0.00457764,0.0134277
424,3,0,0,0,0,0,0,231.775,254,0,0.0222778,0.017395,0.0158691,0.0299072,0.00396729,0.012207
